n_neighbors,min_dist,n_components,n_seeds,trustworthiness_consensus,trustworthiness_mean_seeds,best_k,best_silhouette,best_ari_seed_consensus,best_min_cluster_size
17,0.115,5,5,0.920033786408718,0.9414119272523587,60,0.6777149438858032,0.6729847591718962,6
17,0.115,6,5,0.9188602563768619,0.9409605972909872,70,0.676002562046051,0.6782358580201784,6
17,0.115,7,5,0.921087875163049,0.9417391763160301,60,0.6619481444358826,0.637860761965179,6
17,0.115,8,5,0.9215283719229956,0.9415892658246335,70,0.6629354357719421,0.6880161988233691,6
17,0.115,9,5,0.9225448138552772,0.9413647028650545,70,0.6774599552154541,0.6913757278450569,6
17,0.115,10,5,0.9209113959446069,0.9416967607481009,70,0.6495142579078674,0.6778476829907822,5
17,0.115,11,5,0.9231332486001549,0.9418205922996108,70,0.6563689708709717,0.6884565195007094,6
17,0.115,12,5,0.9221044061475413,0.9424197222149868,40,0.6583535671234131,0.6616935454164864,6
17,0.115,13,5,0.9196445614590493,0.941882977825777,70,0.6633180379867554,0.6690757467266959,6
20,0.0425,4,5,0.9176601442601287,0.9362935757512613,60,0.7364505529403687,0.6957400449395518,6
20,0.0425,5,5,0.9190139159663266,0.9393781929391839,70,0.6959810256958008,0.6572574836385139,6
20,0.0425,6,5,0.9180816283731029,0.9404177973514537,70,0.7115693688392639,0.7038966558781036,6
20,0.0425,7,5,0.9178575730111246,0.9409835594035016,70,0.7085198760032654,0.7040523144481907,6
20,0.0425,8,5,0.9197003526690172,0.9404680138930355,70,0.720373272895813,0.7006806641341579,6
20,0.0425,9,5,0.9187580912282014,0.9408298374774894,60,0.7112573385238647,0.6880377719100399,6
20,0.0425,10,5,0.9163977178589978,0.9396967148862124,70,0.7032777070999146,0.7127333959371774,6
20,0.0425,11,5,0.9205948598618756,0.9404025827812653,70,0.7015970945358276,0.6999330533534341,6
20,0.0425,12,5,0.9197133097656658,0.9408464991461006,70,0.7082863450050354,0.6942248744294399,5
20,0.0425,13,5,0.9201722625962683,0.940715240640223,70,0.7120144367218018,0.6742557813505206,6
20,0.05,4,5,0.9210258948244414,0.9365545566123826,70,0.7205502986907959,0.7172869637969022,6
20,0.05,5,5,0.9189374646434895,0.9399342794685452,70,0.7156424522399902,0.7166817165570688,6
20,0.05,6,5,0.9178723779411441,0.9403637471122037,70,0.7014747262001038,0.6931937733403241,6
20,0.05,7,5,0.9204372151859844,0.9412610950705815,70,0.7172079086303711,0.7028404539590021,6
20,0.05,8,5,0.9177658492341622,0.940880948993788,70,0.7143082618713379,0.7037311167117004,6
20,0.05,9,5,0.9195065750586576,0.9413487491615177,60,0.7113624215126038,0.7181220921244459,6
20,0.05,10,5,0.9176651979730827,0.9401495720929963,70,0.7128632068634033,0.7161009416039542,6
20,0.05,11,5,0.9178274065747692,0.9405200114788299,70,0.7008059024810791,0.7137703280648277,6
20,0.05,12,5,0.9173412928199206,0.9412783044102886,70,0.6960234642028809,0.7152234255211275,6
20,0.05,13,5,0.9218246041017003,0.9407575448928892,70,0.6943280696868896,0.689933182784177,6
20,0.1,4,5,0.9198229553000202,0.9377314572704117,70,0.6979897022247314,0.7172247432388419,7
20,0.1,5,5,0.9196895773515293,0.9412116844515062,60,0.6739860773086548,0.7003203822904578,6
20,0.1,6,5,0.9208100322658422,0.9421462161604381,70,0.6694135069847107,0.6983343136778803,6
